instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt,hr,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,year,month
442,2012-03-17,Winter,1,3,0,6,0,Mist,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,17,0.64,0.6212,0.5,0.1343,291,357,2012,March
442,2012-03-17,Winter,1,3,0,6,0,Mist,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,18,0.62,0.6212,0.57,0.2985,221,339,2012,March
442,2012-03-17,Winter,1,3,0,6,0,Mist,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,19,0.58,0.5455,0.64,0.2836,155,262,2012,March
442,2012-03-17,Winter,1,3,0,6,0,Mist,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,20,0.56,0.5303,0.64,0.194,89,182,2012,March
442,2012-03-17,Winter,1,3,0,6,0,Mist,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,21,0.54,0.5152,0.68,0.1642,54,169,2012,March
442,2012-03-17,Winter,1,3,0,6,0,Mist,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,22,0.54,0.5152,0.68,0.0,58,153,2012,March
442,2012-03-17,Winter,1,3,0,6,0,Mist,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,23,0.5,0.4848,0.77,0.1642,34,151,2012,March
443,2012-03-18,Winter,1,3,0,0,0,Mist,0.4725,0.464,0.81,0.126883,2207,3685,5892,0,0.46,0.4545,0.88,0.194,27,80,2012,March
443,2012-03-18,Winter,1,3,0,0,0,Mist,0.4725,0.464,0.81,0.126883,2207,3685,5892,1,0.46,0.4545,0.82,0.1343,25,88,2012,March
443,2012-03-18,Winter,1,3,0,0,0,Mist,0.4725,0.464,0.81,0.126883,2207,3685,5892,2,0.46,0.4545,0.82,0.1045,15,41,2012,March
443,2012-03-18,Winter,1,3,0,0,0,Mist,0.4725,0.464,0.81,0.126883,2207,3685,5892,3,0.44,0.4394,0.88,0.1343,3,15,2012,March
443,2012-03-18,Winter,1,3,0,0,0,Mist,0.4725,0.464,0.81,0.126883,2207,3685,5892,4,0.42,0.4242,0.94,0.1642,6,8,2012,March
443,2012-03-18,Winter,1,3,0,0,0,Mist,0.4725,0.464,0.81,0.126883,2207,3685,5892,5,0.4,0.4091,0.94,0.1045,0,6,2012,March
443,2012-03-18,Winter,1,3,0,0,0,Mist,0.4725,0.464,0.81,0.126883,2207,3685,5892,6,0.4,0.4091,0.94,0.1045,2,9,2012,March
443,2012-03-18,Winter,1,3,0,0,0,Mist,0.4725,0.464,0.81,0.126883,2207,3685,5892,7,0.42,0.4242,0.88,0.1642,17,25,2012,March
443,2012-03-18,Winter,1,3,0,0,0,Mist,0.4725,0.464,0.81,0.126883,2207,3685,5892,8,0.42,0.4242,0.88,0.1045,25,71,2012,March
443,2012-03-18,Winter,1,3,0,0,0,Mist,0.4725,0.464,0.81,0.126883,2207,3685,5892,9,0.42,0.4242,0.88,0.0896,65,113,2012,March
443,2012-03-18,Winter,1,3,0,0,0,Mist,0.4725,0.464,0.81,0.126883,2207,3685,5892,10,0.42,0.4242,0.88,0.1045,139,212,2012,March
443,2012-03-18,Winter,1,3,0,0,0,Mist,0.4725,0.464,0.81,0.126883,2207,3685,5892,11,0.44,0.4394,0.82,0.1642,129,239,2012,March
443,2012-03-18,Winter,1,3,0,0,0,Mist,0.4725,0.464,0.81,0.126883,2207,3685,5892,12,0.44,0.4394,0.88,0.1343,222,281,2012,March
443,2012-03-18,Winter,1,3,0,0,0,Mist,0.4725,0.464,0.81,0.126883,2207,3685,5892,13,0.46,0.4545,0.82,0.1642,198,346,2012,March
443,2012-03-18,Winter,1,3,0,0,0,Mist,0.4725,0.464,0.81,0.126883,2207,3685,5892,14,0.5,0.4848,0.77,0.0896,218,303,2012,March
443,2012-03-18,Winter,1,3,0,0,0,Mist,0.4725,0.464,0.81,0.126883,2207,3685,5892,15,0.54,0.5152,0.68,0.0896,240,314,2012,March
443,2012-03-18,Winter,1,3,0,0,0,Mist,0.4725,0.464,0.81,0.126883,2207,3685,5892,16,0.54,0.5152,0.73,0.0896,229,312,2012,March
443,2012-03-18,Winter,1,3,0,0,0,Mist,0.4725,0.464,0.81,0.126883,2207,3685,5892,17,0.56,0.5303,0.64,0.0896,233,308,2012,March
443,2012-03-18,Winter,1,3,0,0,0,Mist,0.4725,0.464,0.81,0.126883,2207,3685,5892,18,0.56,0.5303,0.64,0.1642,165,294,2012,March
443,2012-03-18,Winter,1,3,0,0,0,Mist,0.4725,0.464,0.81,0.126883,2207,3685,5892,19,0.56,0.5303,0.64,0.1642,118,234,2012,March
443,2012-03-18,Winter,1,3,0,0,0,Mist,0.4725,0.464,0.81,0.126883,2207,3685,5892,20,0.52,0.5,0.77,0.1343,59,139,2012,March
443,2012-03-18,Winter,1,3,0,0,0,Mist,0.4725,0.464,0.81,0.126883,2207,3685,5892,21,0.52,0.5,0.72,0.0896,44,129,2012,March
443,2012-03-18,Winter,1,3,0,0,0,Mist,0.4725,0.464,0.81,0.126883,2207,3685,5892,22,0.5,0.4848,0.77,0.1045,21,79,2012,March
443,2012-03-18,Winter,1,3,0,0,0,Mist,0.4725,0.464,0.81,0.126883,2207,3685,5892,23,0.48,0.4697,0.82,0.1642,7,39,2012,March
444,2012-03-19,Winter,1,3,0,1,1,Clear or Cloudy,0.545,0.532821,0.72875,0.162317,982,5171,6153,0,0.48,0.4697,0.82,0.1045,4,19,2012,March
444,2012-03-19,Winter,1,3,0,1,1,Clear or Cloudy,0.545,0.532821,0.72875,0.162317,982,5171,6153,1,0.46,0.4545,0.88,0.1045,0,15,2012,March
444,2012-03-19,Winter,1,3,0,1,1,Clear or Cloudy,0.545,0.532821,0.72875,0.162317,982,5171,6153,2,0.46,0.4545,0.88,0.1642,1,7,2012,March
444,2012-03-19,Winter,1,3,0,1,1,Clear or Cloudy,0.545,0.532821,0.72875,0.162317,982,5171,6153,3,0.46,0.4545,0.88,0.0896,0,2,2012,March
444,2012-03-19,Winter,1,3,0,1,1,Clear or Cloudy,0.545,0.532821,0.72875,0.162317,982,5171,6153,4,0.44,0.4394,0.94,0.0,0,3,2012,March
444,2012-03-19,Winter,1,3,0,1,1,Clear or Cloudy,0.545,0.532821,0.72875,0.162317,982,5171,6153,5,0.44,0.4394,0.94,0.0,0,31,2012,March
444,2012-03-19,Winter,1,3,0,1,1,Clear or Cloudy,0.545,0.532821,0.72875,0.162317,982,5171,6153,6,0.46,0.4545,0.88,0.1343,2,118,2012,March
444,2012-03-19,Winter,1,3,0,1,1,Clear or Cloudy,0.545,0.532821,0.72875,0.162317,982,5171,6153,7,0.46,0.4545,0.88,0.194,25,329,2012,March
444,2012-03-19,Winter,1,3,0,1,1,Clear or Cloudy,0.545,0.532821,0.72875,0.162317,982,5171,6153,8,0.46,0.4545,0.88,0.1045,16,563,2012,March
444,2012-03-19,Winter,1,3,0,1,1,Clear or Cloudy,0.545,0.532821,0.72875,0.162317,982,5171,6153,9,0.5,0.4848,0.72,0.1642,55,276,2012,March
444,2012-03-19,Winter,1,3,0,1,1,Clear or Cloudy,0.545,0.532821,0.72875,0.162317,982,5171,6153,10,0.52,0.5,0.72,0.1343,56,128,2012,March
444,2012-03-19,Winter,1,3,0,1,1,Clear or Cloudy,0.545,0.532821,0.72875,0.162317,982,5171,6153,11,0.56,0.5303,0.68,0.1642,56,145,2012,March
444,2012-03-19,Winter,1,3,0,1,1,Clear or Cloudy,0.545,0.532821,0.72875,0.162317,982,5171,6153,12,0.6,0.6061,0.64,0.2537,71,211,2012,March
444,2012-03-19,Winter,1,3,0,1,1,Clear or Cloudy,0.545,0.532821,0.72875,0.162317,982,5171,6153,13,0.62,0.6061,0.61,0.2537,69,194,2012,March
444,2012-03-19,Winter,1,3,0,1,1,Clear or Cloudy,0.545,0.532821,0.72875,0.162317,982,5171,6153,14,0.64,0.6212,0.57,0.194,60,200,2012,March
444,2012-03-19,Winter,1,3,0,1,1,Clear or Cloudy,0.545,0.532821,0.72875,0.162317,982,5171,6153,15,0.64,0.6212,0.57,0.2239,97,189,2012,March
444,2012-03-19,Winter,1,3,0,1,1,Clear or Cloudy,0.545,0.532821,0.72875,0.162317,982,5171,6153,16,0.66,0.6212,0.5,0.2239,65,320,2012,March
444,2012-03-19,Winter,1,3,0,1,1,Clear or Cloudy,0.545,0.532821,0.72875,0.162317,982,5171,6153,17,0.64,0.6212,0.53,0.2239,106,615,2012,March
444,2012-03-19,Winter,1,3,0,1,1,Clear or Cloudy,0.545,0.532821,0.72875,0.162317,982,5171,6153,18,0.64,0.6212,0.57,0.2537,120,681,2012,March
444,2012-03-19,Winter,1,3,0,1,1,Clear or Cloudy,0.545,0.532821,0.72875,0.162317,982,5171,6153,19,0.62,0.6061,0.61,0.2239,86,463,2012,March
444,2012-03-19,Winter,1,3,0,1,1,Clear or Cloudy,0.545,0.532821,0.72875,0.162317,982,5171,6153,20,0.6,0.6061,0.64,0.2239,34,296,2012,March
444,2012-03-19,Winter,1,3,0,1,1,Clear or Cloudy,0.545,0.532821,0.72875,0.162317,982,5171,6153,21,0.6,0.6061,0.64,0.1642,33,190,2012,March
444,2012-03-19,Winter,1,3,0,1,1,Clear or Cloudy,0.545,0.532821,0.72875,0.162317,982,5171,6153,22,0.56,0.5303,0.73,0.1642,17,131,2012,March
444,2012-03-19,Winter,1,3,0,1,1,Clear or Cloudy,0.545,0.532821,0.72875,0.162317,982,5171,6153,23,0.56,0.5303,0.78,0.1343,9,45,2012,March
445,2012-03-20,Winter,1,3,0,2,1,Clear or Cloudy,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,0,0.56,0.5303,0.78,0.0896,5,24,2012,March
445,2012-03-20,Winter,1,3,0,2,1,Clear or Cloudy,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,1,0.54,0.5152,0.88,0.0,6,9,2012,March
445,2012-03-20,Winter,1,3,0,2,1,Clear or Cloudy,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,2,0.54,0.5152,0.88,0.0896,2,8,2012,March
445,2012-03-20,Winter,1,3,0,2,1,Clear or Cloudy,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,3,0.54,0.5152,0.88,0.0,0,3,2012,March
445,2012-03-20,Winter,1,3,0,2,1,Clear or Cloudy,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,4,0.52,0.5,0.88,0.1343,0,6,2012,March
445,2012-03-20,Winter,1,3,0,2,1,Clear or Cloudy,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,5,0.52,0.5,0.94,0.0,0,20,2012,March
445,2012-03-20,Winter,1,3,0,2,1,Clear or Cloudy,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,6,0.52,0.5,0.94,0.1642,6,94,2012,March
445,2012-03-20,Winter,1,3,0,2,1,Clear or Cloudy,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,7,0.52,0.5,0.94,0.2239,3,167,2012,March
445,2012-03-20,Winter,1,3,0,2,1,Clear or Cloudy,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,8,0.52,0.5,0.88,0.1045,28,488,2012,March
445,2012-03-20,Winter,1,3,0,2,1,Clear or Cloudy,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,9,0.54,0.5152,0.88,0.1642,41,284,2012,March
445,2012-03-20,Winter,1,3,0,2,1,Clear or Cloudy,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,10,0.54,0.5152,0.88,0.194,44,119,2012,March
445,2012-03-20,Winter,1,3,0,2,1,Clear or Cloudy,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,11,0.58,0.5455,0.83,0.1343,74,156,2012,March
445,2012-03-20,Winter,1,3,0,2,1,Clear or Cloudy,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,12,0.6,0.5758,0.78,0.2537,56,205,2012,March
445,2012-03-20,Winter,1,3,0,2,1,Clear or Cloudy,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,13,0.6,0.5758,0.78,0.194,77,207,2012,March
445,2012-03-20,Winter,1,3,0,2,1,Clear or Cloudy,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,14,0.6,0.5909,0.73,0.1642,66,182,2012,March
445,2012-03-20,Winter,1,3,0,2,1,Clear or Cloudy,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,15,0.62,0.6061,0.69,0.1045,67,177,2012,March
445,2012-03-20,Winter,1,3,0,2,1,Clear or Cloudy,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,16,0.62,0.6061,0.66,0.2239,99,332,2012,March
445,2012-03-20,Winter,1,3,0,2,1,Clear or Cloudy,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,17,0.6,0.5909,0.73,0.194,108,642,2012,March
445,2012-03-20,Winter,1,3,0,2,1,Clear or Cloudy,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,18,0.6,0.5909,0.69,0.2537,136,665,2012,March
445,2012-03-20,Winter,1,3,0,2,1,Clear or Cloudy,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,19,0.58,0.5455,0.73,0.1343,75,480,2012,March
445,2012-03-20,Winter,1,3,0,2,1,Clear or Cloudy,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,20,0.58,0.5455,0.68,0.0896,78,299,2012,March
445,2012-03-20,Winter,1,3,0,2,1,Clear or Cloudy,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,21,0.56,0.5303,0.73,0.0,38,239,2012,March
445,2012-03-20,Winter,1,3,0,2,1,Clear or Cloudy,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,22,0.54,0.5152,0.77,0.0,32,156,2012,March
445,2012-03-20,Winter,1,3,0,2,1,Clear or Cloudy,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,23,0.52,0.5,0.83,0.0,10,80,2012,March
446,2012-03-21,Spring,1,3,0,3,1,Mist,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,0,0.52,0.5,0.88,0.0,4,29,2012,March
446,2012-03-21,Spring,1,3,0,3,1,Mist,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,1,0.52,0.5,0.83,0.0896,4,22,2012,March
446,2012-03-21,Spring,1,3,0,3,1,Mist,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,2,0.5,0.4848,0.88,0.1343,2,8,2012,March
446,2012-03-21,Spring,1,3,0,3,1,Mist,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,3,0.5,0.4848,0.88,0.194,1,7,2012,March
446,2012-03-21,Spring,1,3,0,3,1,Mist,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,4,0.5,0.4848,0.88,0.1343,0,4,2012,March
446,2012-03-21,Spring,1,3,0,3,1,Mist,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,5,0.5,0.4848,0.88,0.1343,4,35,2012,March
446,2012-03-21,Spring,1,3,0,3,1,Mist,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,6,0.48,0.4697,0.94,0.2239,10,139,2012,March
446,2012-03-21,Spring,1,3,0,3,1,Mist,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,7,0.48,0.4697,0.94,0.194,34,338,2012,March
446,2012-03-21,Spring,1,3,0,3,1,Mist,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,8,0.48,0.4697,0.94,0.1045,33,502,2012,March
446,2012-03-21,Spring,1,3,0,3,1,Mist,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,9,0.5,0.4848,0.88,0.1642,38,255,2012,March
446,2012-03-21,Spring,1,3,0,3,1,Mist,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,10,0.52,0.5,0.83,0.1642,30,124,2012,March
446,2012-03-21,Spring,1,3,0,3,1,Mist,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,11,0.52,0.5,0.83,0.1642,38,154,2012,March
446,2012-03-21,Spring,1,3,0,3,1,Mist,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,12,0.54,0.5152,0.77,0.0,58,171,2012,March
446,2012-03-21,Spring,1,3,0,3,1,Mist,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,13,0.54,0.5152,0.83,0.0,81,222,2012,March
446,2012-03-21,Spring,1,3,0,3,1,Mist,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,14,0.56,0.5303,0.78,0.0,74,151,2012,March
446,2012-03-21,Spring,1,3,0,3,1,Mist,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,15,0.56,0.5303,0.78,0.0,68,175,2012,March
446,2012-03-21,Spring,1,3,0,3,1,Mist,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,16,0.58,0.5455,0.73,0.0,91,287,2012,March
446,2012-03-21,Spring,1,3,0,3,1,Mist,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,17,0.6,0.5909,0.69,0.0896,113,616,2012,March
446,2012-03-21,Spring,1,3,0,3,1,Mist,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,18,0.6,0.5909,0.69,0.0,152,627,2012,March
446,2012-03-21,Spring,1,3,0,3,1,Mist,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,19,0.6,0.6061,0.64,0.0,86,496,2012,March
446,2012-03-21,Spring,1,3,0,3,1,Mist,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,20,0.56,0.5303,0.78,0.0896,76,298,2012,March
446,2012-03-21,Spring,1,3,0,3,1,Mist,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,21,0.54,0.5152,0.83,0.1045,47,204,2012,March
446,2012-03-21,Spring,1,3,0,3,1,Mist,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,22,0.52,0.5,0.83,0.1642,41,156,2012,March
446,2012-03-21,Spring,1,3,0,3,1,Mist,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,23,0.54,0.5152,0.77,0.0,37,88,2012,March
447,2012-03-22,Spring,1,3,0,4,1,Clear or Cloudy,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,0,0.52,0.5,0.83,0.0896,9,32,2012,March
447,2012-03-22,Spring,1,3,0,4,1,Clear or Cloudy,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,1,0.52,0.5,0.83,0.0896,14,16,2012,March
447,2012-03-22,Spring,1,3,0,4,1,Clear or Cloudy,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,2,0.52,0.5,0.83,0.0896,1,5,2012,March
447,2012-03-22,Spring,1,3,0,4,1,Clear or Cloudy,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,3,0.52,0.5,0.83,0.0896,0,7,2012,March
447,2012-03-22,Spring,1,3,0,4,1,Clear or Cloudy,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,4,0.48,0.4697,1.0,0.0896,0,6,2012,March
447,2012-03-22,Spring,1,3,0,4,1,Clear or Cloudy,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,5,0.48,0.4697,1.0,0.0896,2,32,2012,March
447,2012-03-22,Spring,1,3,0,4,1,Clear or Cloudy,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,6,0.48,0.4697,1.0,0.0896,10,126,2012,March
447,2012-03-22,Spring,1,3,0,4,1,Clear or Cloudy,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,7,0.48,0.4697,1.0,0.0896,29,332,2012,March
447,2012-03-22,Spring,1,3,0,4,1,Clear or Cloudy,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,8,0.5,0.4848,0.94,0.0896,51,598,2012,March
447,2012-03-22,Spring,1,3,0,4,1,Clear or Cloudy,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,9,0.5,0.4848,0.94,0.0896,41,277,2012,March
447,2012-03-22,Spring,1,3,0,4,1,Clear or Cloudy,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,10,0.5,0.4848,1.0,0.0896,32,110,2012,March
447,2012-03-22,Spring,1,3,0,4,1,Clear or Cloudy,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,11,0.52,0.5,0.94,0.0,53,166,2012,March
447,2012-03-22,Spring,1,3,0,4,1,Clear or Cloudy,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,12,0.54,0.5152,0.88,0.194,48,224,2012,March
447,2012-03-22,Spring,1,3,0,4,1,Clear or Cloudy,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,13,0.58,0.5455,0.78,0.0896,83,215,2012,March
447,2012-03-22,Spring,1,3,0,4,1,Clear or Cloudy,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,14,0.6,0.5909,0.73,0.1045,96,161,2012,March
447,2012-03-22,Spring,1,3,0,4,1,Clear or Cloudy,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,15,0.62,0.6061,0.69,0.194,102,202,2012,March
447,2012-03-22,Spring,1,3,0,4,1,Clear or Cloudy,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,16,0.64,0.6061,0.65,0.194,125,300,2012,March
447,2012-03-22,Spring,1,3,0,4,1,Clear or Cloudy,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,17,0.66,0.6212,0.65,0.1642,154,656,2012,March
447,2012-03-22,Spring,1,3,0,4,1,Clear or Cloudy,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,18,0.66,0.6212,0.65,0.1642,147,654,2012,March
447,2012-03-22,Spring,1,3,0,4,1,Clear or Cloudy,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,19,0.66,0.6212,0.61,0.0,117,469,2012,March
447,2012-03-22,Spring,1,3,0,4,1,Clear or Cloudy,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,20,0.62,0.5909,0.73,0.2836,64,360,2012,March
447,2012-03-22,Spring,1,3,0,4,1,Clear or Cloudy,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,21,0.58,0.5455,0.78,0.1642,66,308,2012,March
447,2012-03-22,Spring,1,3,0,4,1,Clear or Cloudy,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,22,0.56,0.5303,0.83,0.194,56,164,2012,March
447,2012-03-22,Spring,1,3,0,4,1,Clear or Cloudy,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,23,0.56,0.5303,0.83,0.0896,34,117,2012,March
448,2012-03-23,Spring,1,3,0,5,1,Mist,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,0,0.56,0.5303,0.83,0.0,30,65,2012,March
448,2012-03-23,Spring,1,3,0,5,1,Mist,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,1,0.54,0.5152,0.88,0.0,18,32,2012,March
448,2012-03-23,Spring,1,3,0,5,1,Mist,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,2,0.54,0.5152,0.88,0.0896,12,20,2012,March
448,2012-03-23,Spring,1,3,0,5,1,Mist,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,3,0.52,0.5,0.88,0.1045,4,6,2012,March
448,2012-03-23,Spring,1,3,0,5,1,Mist,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,4,0.5,0.4848,0.94,0.1045,0,3,2012,March
448,2012-03-23,Spring,1,3,0,5,1,Mist,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,5,0.5,0.4848,0.94,0.0,5,29,2012,March
448,2012-03-23,Spring,1,3,0,5,1,Mist,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,6,0.5,0.4848,0.88,0.0,6,110,2012,March
448,2012-03-23,Spring,1,3,0,5,1,Mist,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,7,0.5,0.4848,0.93,0.1343,28,318,2012,March
448,2012-03-23,Spring,1,3,0,5,1,Mist,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,8,0.5,0.4848,0.94,0.1343,47,615,2012,March
448,2012-03-23,Spring,1,3,0,5,1,Mist,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,9,0.52,0.5,0.9,0.0896,75,305,2012,March
448,2012-03-23,Spring,1,3,0,5,1,Mist,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,10,0.56,0.5303,0.88,0.1045,125,150,2012,March
448,2012-03-23,Spring,1,3,0,5,1,Mist,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,11,0.62,0.5909,0.73,0.1045,131,187,2012,March
448,2012-03-23,Spring,1,3,0,5,1,Mist,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,12,0.66,0.6212,0.61,0.2239,199,272,2012,March
448,2012-03-23,Spring,1,3,0,5,1,Mist,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,13,0.7,0.6515,0.48,0.0,172,256,2012,March
448,2012-03-23,Spring,1,3,0,5,1,Mist,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,14,0.72,0.6515,0.42,0.1045,208,224,2012,March
448,2012-03-23,Spring,1,3,0,5,1,Mist,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,15,0.72,0.6515,0.42,0.1343,191,281,2012,March
448,2012-03-23,Spring,1,3,0,5,1,Mist,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,16,0.72,0.6515,0.42,0.1642,219,370,2012,March
448,2012-03-23,Spring,1,3,0,5,1,Mist,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,17,0.72,0.6515,0.42,0.1642,264,693,2012,March
448,2012-03-23,Spring,1,3,0,5,1,Mist,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,18,0.7,0.6364,0.45,0.1642,237,593,2012,March
448,2012-03-23,Spring,1,3,0,5,1,Mist,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,19,0.66,0.6212,0.5,0.194,213,473,2012,March
448,2012-03-23,Spring,1,3,0,5,1,Mist,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,20,0.66,0.6212,0.47,0.1343,117,328,2012,March
448,2012-03-23,Spring,1,3,0,5,1,Mist,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,21,0.62,0.6212,0.53,0.1045,64,220,2012,March
448,2012-03-23,Spring,1,3,0,5,1,Mist,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,22,0.6,0.6061,0.64,0.2836,53,218,2012,March
448,2012-03-23,Spring,1,3,0,5,1,Mist,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,23,0.6,0.5909,0.69,0.2537,51,125,2012,March
449,2012-03-24,Spring,1,3,0,6,0,Mist,0.5025,0.486733,0.885417,0.192783,1033,2339,3372,0,0.58,0.5455,0.68,0.0,45,111,2012,March
449,2012-03-24,Spring,1,3,0,6,0,Mist,0.5025,0.486733,0.885417,0.192783,1033,2339,3372,1,0.56,0.5303,0.73,0.0896,20,108,2012,March
449,2012-03-24,Spring,1,3,0,6,0,Mist,0.5025,0.486733,0.885417,0.192783,1033,2339,3372,2,0.54,0.5152,0.77,0.1045,14,55,2012,March
449,2012-03-24,Spring,1,3,0,6,0,Mist,0.5025,0.486733,0.885417,0.192783,1033,2339,3372,3,0.54,0.5152,0.77,0.1045,10,22,2012,March
449,2012-03-24,Spring,1,3,0,6,0,Mist,0.5025,0.486733,0.885417,0.192783,1033,2339,3372,4,0.52,0.5,0.83,0.0896,1,6,2012,March
449,2012-03-24,Spring,1,3,0,6,0,Mist,0.5025,0.486733,0.885417,0.192783,1033,2339,3372,5,0.52,0.5,0.83,0.1642,0,4,2012,March
449,2012-03-24,Spring,1,3,0,6,0,Mist,0.5025,0.486733,0.885417,0.192783,1033,2339,3372,6,0.52,0.5,0.83,0.1642,4,24,2012,March
449,2012-03-24,Spring,1,3,0,6,0,Mist,0.5025,0.486733,0.885417,0.192783,1033,2339,3372,7,0.5,0.4848,0.88,0.1343,25,45,2012,March
